Name,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Genre,Platform
TMNT,2007.0,Ubisoft,0.94,0.09,0.0,0.08,1.12,Action,"PSP, DS, X360, Wii"
TMNT: Mutant Melee,2005.0,Konami Digital Entertainment,0.06999999999999999,0.01,0.0,0.0,0.09000000000000001,Fighting,"GC, XB"
TNA iMPACT!,2008.0,Midway Games,0.72,0.27999999999999997,0.0,0.23,1.24,Fighting,"PS3, X360, Wii, PS2"
TNA iMPACT: Cross the Line,2010.0,SouthPeak Games,0.1,0.0,0.0,0.0,0.1,Fighting,"DS, PSP"
TNN Motor Sports Hardcore 4x4,1996.0,ASC Games,0.73,0.5,0.0,0.09,1.31,Racing,PS
TOCA 2: Touring Cars,1998.0,Codemasters,0.03,1.16,0.02,0.11,1.32,Racing,PS
TOCA Race Driver 2,2004.0,Codemasters,0.03,0.01,0.0,0.0,0.04,Racing,XB
TOCA Race Driver 2: Ultimate Racing Simulator,2004.0,Codemasters,0.12,0.05,0.0,0.01,0.19,Racing,"XB, PS2"
TOCA Race Driver 2: Ultimate Racing Simulator,2005.0,Codemasters,0.0,0.25,0.0,0.0,0.26,Racing,PSP
TOCA Race Driver 3,2006.0,Codemasters,0.07,0.06,0.0,0.01,0.13,Racing,"XB, PC, PS2"
TOCA Touring Car Championship,1997.0,Codemasters,0.07,2.0,0.02,0.18,2.28,Racing,PS
TOEIC Test Training DS,2007.0,IE Institute,0.0,0.0,0.17,0.0,0.17,Misc,DS
TRINITY: Souls of Zill O'll,2010.0,Ubisoft Annecy,0.06,0.03,0.03,0.02,0.14,Role-Playing,PS3
TRON: Evolution,2010.0,Disney Interactive Studios,0.78,0.21000000000000002,0.0,0.1,1.12,Action,"PS3, X360, PSP, DS, PC"
TRON: Evolution - Battle Grids,2010.0,Disney Interactive Studios,0.18,0.03,0.0,0.02,0.23,Racing,Wii
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.1,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Action,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.2,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Action,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.3,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Action,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.4,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Action,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Action,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Adventure,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.7,2015.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Misc,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.8,2016.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Misc,PS3
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9,2016.0,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,Misc,PS3
TV Anime: Fairy Tale Gekitou! Madoushi Kessen,2010.0,Hudson Soft,0.0,0.0,0.05,0.0,0.05,Fighting,DS
TV Show King Party,2008.0,Ubisoft,0.18,0.41,0.0,0.08,0.67,Puzzle,Wii
TV Superstars,2010.0,Sony Computer Entertainment,0.07,0.13,0.0,0.05,0.25,Misc,PS3
TV Total Events,2011.0,7G//AMES,0.0,0.02,0.0,0.0,0.03,Misc,Wii
Tabi no Yubisashi Kaiwachou DS: DS Series 1 Thai,2006.0,Nintendo,0.0,0.0,0.05,0.0,0.05,Misc,DS
Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,2006.0,Nintendo,0.0,0.0,0.05,0.0,0.05,Misc,DS
Tabi no Yubisashi Kaiwachou DS: DS Series 3 Kankoku,2006.0,Nintendo,0.0,0.0,0.06,0.0,0.06,Misc,DS
Tabi no Yubisashi Kaiwachou DS: DS Series 4 America,2006.0,Nintendo,0.0,0.0,0.09,0.0,0.09,Misc,DS
Tabi no Yubisashi Kaiwachou DS: DS Series 5 Deutsch,2006.0,Nintendo,0.0,0.0,0.04,0.0,0.04,Misc,DS
Tactics Layer: Ritina Guard Senki,2009.0,D3Publisher,0.0,0.0,0.01,0.0,0.01,Strategy,DS
Tactics Ogre: Let Us Cling Together,1995.0,Quest,0.0,0.0,0.71,0.0,0.71,Role-Playing,SNES
Tactics Ogre: Let Us Cling Together,2010.0,Square Enix,0.15,0.07,0.27,0.05,0.53,Role-Playing,PSP
Tactics Ogre: The Knight of Lodis,2001.0,Nintendo,0.13,0.05,0.31,0.01,0.5,Role-Playing,GBA
Tag Team Match M.U.S.C.L.E.,1985.0,Namco Bandai Games,0.0,0.0,1.05,0.0,1.05,Fighting,NES
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou,2009.0,Level 5,0.0,0.0,0.03,0.0,0.03,Adventure,DS
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure,2009.0,Level 5,0.0,0.0,0.03,0.0,0.03,Adventure,DS
Taiho Shichauzo!,2001.0,Pioneer LDC,0.0,0.0,0.05,0.0,0.05,Adventure,PS
Taiko Drum Master,2004.0,Namco Bandai Games,0.1,0.08,0.0,0.03,0.2,Misc,PS2
Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,2014.0,Namco Bandai Games,0.0,0.0,0.31,0.0,0.31,Action,3DS
Taiko Drum Master: Tokumori!,2014.0,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,Misc,WiiU
Taiko no Tatsujin DS: Dororon! Youkai Daikessen!!,2010.0,Namco Bandai Games,0.0,0.0,0.42,0.0,0.42,Misc,DS
Taiko no Tatsujin DS: Touch de Dokodon!,2007.0,Namco Bandai Games,0.0,0.0,0.66,0.0,0.66,Misc,DS
Taiko no Tatsujin Portable 2,2006.0,Namco Bandai Games,0.0,0.0,0.05,0.0,0.05,Misc,PSP
Taiko no Tatsujin Portable DX,2011.0,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38,Misc,PSP
Taiko no Tatsujin Wii,2008.0,Namco Bandai Games,0.0,0.0,0.67,0.0,0.67,Misc,Wii
Taiko no Tatsujin Wii: Dodon to 2 Yome!,2009.0,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,Misc,Wii
Taiko no Tatsujin Wii: Ketteiban,2011.0,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39,Misc,Wii
Taiko no Tatsujin Wii: Minna de Party * 3-Yome!,2010.0,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3,Misc,Wii
Taiko no Tatsujin: Appare Sandaime,2003.0,Namco Bandai Games,0.0,0.0,0.49,0.0,0.49,Misc,PS2
Taiko no Tatsujin: Atsumete Tomodachi Daisakusen!,2015.0,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,Misc,WiiU
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,2012.0,Namco Bandai Games,0.0,0.0,0.63,0.0,0.63,Misc,3DS
Taiko no Tatsujin: Doki! Shinkyoku Darake no Haru Matsuri,2003.0,Namco Bandai Games,0.0,0.0,0.44,0.0,0.44,Misc,PS2
Taiko no Tatsujin: Don Don! Mystery Adventure,2016.0,Namco Bandai Games,0.0,0.0,0.09,0.0,0.09,Action,3DS
Taiko no Tatsujin: Go! Go! Godaime,2004.0,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2,Misc,PS2
Taiko no Tatsujin: Tatakon de Dodon ga Don,2002.0,Namco Bandai Games,0.0,0.0,0.76,0.0,0.76,Misc,PS2
Taiko no Tatsujin: V Version,2015.0,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,Action,PSV
Taiko no Tatsujin: Waku Waku Anime Matsuri,2003.0,Namco Bandai Games,0.0,0.0,0.2,0.0,0.2,Misc,PS2
Taiko no Tatsujin: Wii U Version!,2013.0,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,Misc,WiiU
Taikou Risshiden V,2009.0,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,Strategy,PSP
Tail Concerto,1998.0,Namco Bandai Games,0.02,0.01,0.0,0.0,0.03,Adventure,PS
Tail of the Sun,1996.0,ArtDink,0.01,0.01,0.0,0.0,0.02,Role-Playing,PS
Taishou Moebius Line Vitable,2016.0,dramatic create,0.0,0.0,0.02,0.0,0.02,Adventure,PSV
Taito Legends,2005.0,Empire Interactive,0.1,0.05,0.0,0.01,0.16,Misc,"XB, PS2"
Taito Legends 2,2006.0,Empire Interactive,0.01,0.01,0.0,0.0,0.02,Misc,PS2
Taito Legends Power Up,2007.0,Destineer,0.05,0.0,0.0,0.0,0.05,Action,PSP
Tak 2: The Staff of Dreams,2004.0,THQ,0.99,0.45999999999999996,0.0,0.1,1.54,Platform,"XB, GC, GBA, PS2"
Tak and the Guardians of Gross,2008.0,THQ,0.29000000000000004,0.11,0.0,0.05,0.44000000000000006,Action,"Wii, PS2"
Tak and the Power of Juju,2003.0,THQ,1.26,0.67,0.0,0.16999999999999998,2.1,Platform,"GC, GBA, PS2"
Tak: Mojo Mistake,2008.0,THQ,0.16,0.0,0.0,0.01,0.17,Action,DS
Tak: The Great Juju Challenge,2005.0,THQ,0.38,0.1,0.0,0.01,0.48,Platform,"XB, GC, GBA, DS"
Take A Break's: Puzzle Master,2009.0,Ubisoft,0.0,0.15,0.0,0.01,0.16,Puzzle,DS
Take On Helicopters,2011.0,Unknown,0.0,0.02,0.0,0.01,0.03,Simulation,PC
Tale of a Hero,2010.0,Daedalic,0.0,0.02,0.0,0.01,0.02,Adventure,PC
Tales of Berseria,2016.0,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,Role-Playing,"PS3, PS4"
Tales of Destiny,1997.0,Namco Bandai Games,0.09,0.06,0.83,0.07,1.04,Role-Playing,PS
Tales of Destiny,2006.0,Namco Bandai Games,0.0,0.0,0.52,0.0,0.52,Role-Playing,PS2
Tales of Destiny 2,2002.0,Namco Bandai Games,0.0,0.0,0.8,0.0,0.8,Role-Playing,PS2
Tales of Destiny 2,2007.0,Namco Bandai Games,0.0,0.0,0.12,0.0,0.12,Role-Playing,PSP
Tales of Destiny II,2000.0,Namco Bandai Games,0.06,0.04,0.66,0.05,0.81,Role-Playing,PS
Tales of Eternia,2005.0,Ubisoft,0.0,0.01,0.25,0.01,0.27,Role-Playing,PSP
Tales of Fandom Vol.2,2007.0,Namco Bandai Games,0.0,0.0,0.08,0.0,0.08,Role-Playing,PS2
Tales of Graces,2009.0,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,Role-Playing,Wii
Tales of Graces f,2010.0,Namco Bandai Games,0.28,0.21,0.45,0.08,1.02,Role-Playing,PS3
Tales of Hearts,2008.0,Namco Bandai Games,0.0,0.0,0.24,0.0,0.24,Role-Playing,DS
Tales of Hearts,2013.0,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45,Role-Playing,PSV
Tales of Innocence,2007.0,Namco Bandai Games,0.0,0.0,0.26,0.0,0.26,Role-Playing,DS
Tales of Innocence R,2012.0,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,Role-Playing,PSV
Tales of Legendia,2005.0,Namco Bandai Games,0.07,0.05,0.35,0.02,0.49,Role-Playing,PS2
Tales of Phantasia,1995.0,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,Role-Playing,SNES
Tales of Phantasia,1998.0,Namco Bandai Games,0.0,0.0,0.54,0.04,0.58,Role-Playing,PS
Tales of Phantasia,2003.0,Nintendo,0.08,0.03,0.17,0.01,0.29,Role-Playing,GBA
Tales of Phantasia (PS1 & PSP Versions),2006.0,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,Role-Playing,PSP
Tales of Phantasia: Narikiri Dungeon X,2010.0,Namco Bandai Games,0.0,0.0,0.21,0.0,0.21,Role-Playing,PSP
Tales of Rebirth,2004.0,Namco Bandai Games,0.0,0.0,0.59,0.0,0.59,Role-Playing,PS2
Tales of Rebirth,2008.0,Namco Bandai Games,0.0,0.0,0.07,0.0,0.07,Role-Playing,PSP
Tales of Symphonia,2003.0,Nintendo,0.54,0.21,0.31,0.04,1.1,Role-Playing,GC
Tales of Symphonia,2013.0,Namco Bandai Games,0.21,0.13,0.13,0.06,0.54,Role-Playing,PS3
Tales of Symphonia: Dawn of the New World,2008.0,Namco Bandai Games,0.22,0.05,0.24,0.03,0.54,Role-Playing,Wii
Tales of VS.,2009.0,Namco Bandai Games,0.0,0.0,0.23,0.0,0.23,Fighting,PSP
Tales of Vesperia,2008.0,Atari,0.32,0.18,0.19,0.05,0.75,Role-Playing,X360
Tales of Vesperia,2009.0,Namco Bandai Games,0.0,0.0,0.45,0.0,0.45,Role-Playing,PS3
Tales of Xillia,2011.0,Namco Bandai Games,0.29,0.19,0.67,0.09,1.24,Role-Playing,PS3
Tales of Xillia 2,2012.0,Namco Bandai Games,0.2,0.15,0.45,0.07,0.87,Role-Playing,PS3
Tales of Zestiria,2015.0,Namco Bandai Games,0.21000000000000002,0.24,0.44,0.09,0.97,Role-Playing,"PS3, PS4"
Tales of the Abyss,2005.0,Namco Bandai Games,0.0,0.0,0.57,0.0,0.57,Role-Playing,PS2
Tales of the Abyss,2011.0,Namco Bandai Games,0.42,0.19,0.14,0.06,0.82,Role-Playing,3DS
Tales of the Heroes: Twin Brave,2012.0,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,Role-Playing,PSP
Tales of the Tempest,2006.0,Namco Bandai Games,0.0,0.0,0.18,0.0,0.18,Role-Playing,DS
Tales of the World: Narikiri Dungeon 2,2002.0,Namco Bandai Games,0.0,0.0,0.19,0.0,0.19,Role-Playing,GBA
Tales of the World: Radiant Mythology,2006.0,Ubisoft,0.17,0.01,0.23,0.02,0.43,Role-Playing,PSP
Tales of the World: Radiant Mythology 2,2009.0,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,Role-Playing,PSP
Tales of the World: Radiant Mythology 3,2011.0,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,Role-Playing,PSP
Tales of the World: Reve Unitia,2014.0,Namco Bandai Games,0.0,0.0,0.11,0.0,0.11,Role-Playing,3DS
TalkMan,2006.0,Sony Computer Entertainment,0.0,0.0,0.02,0.0,0.02,Misc,PSP
TalkMan (Japan),2005.0,Sony Computer Entertainment,0.0,0.0,0.18,0.0,0.18,Misc,PSP
Tamagotchi,1996.0,Namco Bandai Games,0.0,0.0,1.44,0.01,1.45,Simulation,GB
Tamagotchi Collection,2011.0,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15,Misc,DS
Tamagotchi Connection: Corner Shop,2005.0,Atari,0.1,0.02,1.12,0.01,1.26,Simulation,DS
Tamagotchi Connection: Corner Shop 2,2006.0,Namco Bandai Games,0.09,0.02,0.86,0.01,0.98,Simulation,DS
Tamagotchi Connection: Corner Shop 3,2007.0,Atari,0.07,0.0,0.31,0.01,0.38,Simulation,DS
Tamagotchi Party On!,2006.0,Namco Bandai Games,0.12,0.0,0.06,0.01,0.19,Misc,Wii
Tamagotchi no Appare! Niji Venture,2007.0,Namco Bandai Games,0.0,0.0,0.14,0.0,0.14,Role-Playing,DS
Tamagotchi no Doki Doki Dream Omisecchi,2013.0,Namco Bandai Games,0.0,0.0,0.03,0.0,0.03,Simulation,3DS
Tamagotchi no KiraKira Omisecchi,2008.0,Namco Bandai Games,0.0,0.0,0.22,0.0,0.22,Misc,DS
Tamagotchi no Narikiri Challenge,2010.0,Namco Bandai Games,0.0,0.0,0.17,0.0,0.17,Action,DS
Tamagotchi no Narikiri Channel,2009.0,Namco Bandai Games,0.0,0.0,0.15,0.0,0.15,Role-Playing,DS
Tamagotchi no Pichi Pichi Omisecchi,2010.0,Namco Bandai Games,0.0,0.0,0.13,0.0,0.13,Action,DS
Tanjou S Debut,1996.0,NEC Interchannel,0.0,0.0,0.06,0.0,0.06,Simulation,SAT
Tank Beat,2006.0,Midas Interactive Entertainment,0.01,0.01,0.0,0.0,0.03,Strategy,DS
Tank! Tank! Tank!,2012.0,Namco Bandai Games,0.02,0.01,0.05,0.0,0.07,Action,WiiU
Tantei Jinguuji Saburo DS: Fuserareta Shinjitsu,2009.0,Arc System Works,0.0,0.0,0.01,0.0,0.01,Adventure,DS
Tantei Jinguuji Saburo DS: Kienai Kokoro,2008.0,Arc System Works,0.0,0.0,0.03,0.0,0.03,Adventure,DS
Tantei Jinguuji Saburo: Hai to Diamond,2009.0,Arc System Works,0.0,0.0,0.01,0.0,0.01,Adventure,PSP
Tantei Opera: Milky Holmes,2010.0,Unknown,0.0,0.0,0.02,0.0,0.02,Adventure,PSP
Tao Adventure: Curse Demon,2005.0,Konami Digital Entertainment,0.03,0.0,0.0,0.0,0.04,Role-Playing,DS
Tao Feng: Fist of the Lotus,2003.0,Microsoft Game Studios,0.21,0.06,0.0,0.01,0.27,Fighting,XB
Target: Terror,2008.0,Konami Digital Entertainment,0.06,0.0,0.0,0.01,0.07,Shooter,Wii
Tatsunoko vs. Capcom: Cross Generation of Heroes,2008.0,Capcom,0.0,0.0,0.1,0.0,0.1,Fighting,Wii
Tatsunoko vs. Capcom: Ultimate All-Stars,2010.0,Capcom,0.32,0.16,0.03,0.05,0.55,Fighting,Wii
Taz Wanted,2002.0,Atari,0.19,0.1,0.0,0.02,0.31,Platform,"GC, XB, PS2"
Team Elimination Games,2009.0,Ubisoft,0.08,0.0,0.0,0.01,0.09,Misc,Wii
Tear Ring Saga Yutona Eiyuu Senki,2001.0,Enterbrain,0.0,0.0,0.37,0.03,0.39,Role-Playing,PS
Tearaway,2013.0,Sony Computer Entertainment Europe,0.17,0.39,0.0,0.19,0.75,Adventure,PSV
Tearaway Unfolded,2015.0,Sony Computer Entertainment,0.09,0.12,0.0,0.04,0.25,Platform,PS4
Tears to Tiara Anecdotes: The Secret of Avalon,2009.0,Aqua Plus,0.0,0.0,0.04,0.0,0.04,Strategy,PS3
Tears to Tiara II: Heir of the Overlord,2013.0,Nippon Ichi Software,0.07,0.02,0.06,0.01,0.15,Role-Playing,PS3
Tears to Tiara: Garland of the Earth,2008.0,Aqua Plus,0.0,0.0,0.08,0.0,0.08,Strategy,PS3
Tears to Tiara: Kakan no Daichi Portable,2010.0,Aqua Plus,0.0,0.0,0.01,0.0,0.01,Adventure,PSP
Technic Beat,2002.0,Arika,0.01,0.01,0.0,0.0,0.02,Misc,PS2
Tecmo Bowl: Kickoff,2008.0,Tecmo Koei,0.11,0.0,0.0,0.01,0.12,Sports,DS
Tecmo Classic Arcade,2005.0,Microsoft Game Studios,0.05,0.01,0.0,0.0,0.06,Misc,XB
Tecmo Super Bowl,1996.0,Tecmo Koei,0.06,0.04,0.0,0.01,0.12,Sports,PS
Tecmo's Deception,1996.0,Sunsoft,0.04,0.03,0.0,0.0,0.07,Role-Playing,PS
Teddy Together,2016.0,Nintendo,0.0,0.02,0.0,0.0,0.02,Simulation,3DS
Teen Titans,2006.0,THQ,0.37,0.17,0.0,0.04,0.5800000000000001,Action,"GC, PS2"
Teenage Mutant Ninja Turtles,1989.0,Palcom,3.38,0.44,0.31,0.04,4.17,Action,NES
Teenage Mutant Ninja Turtles,2003.0,Konami Digital Entertainment,0.93,0.48,0.0,0.13999999999999999,1.56,Action,"GC, XB, PS2"
Teenage Mutant Ninja Turtles,2003.0,Unknown,0.67,0.25,0.0,0.02,0.93,Action,GBA
Teenage Mutant Ninja Turtles,2007.0,Konami Digital Entertainment,0.0,0.01,0.0,0.0,0.01,Action,Wii
Teenage Mutant Ninja Turtles (3DS),2013.0,Activision,0.01,0.0,0.0,0.0,0.01,Action,3DS
Teenage Mutant Ninja Turtles 2: Battle Nexus,2004.0,Konami Digital Entertainment,0.7,0.33,0.0,0.08,1.08,Action,"XB, GC, GBA, PS2"
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,2005.0,Konami Digital Entertainment,0.27,0.11,0.0,0.03,0.42,Action,"GC, XB, DS, PS2"
Teenage Mutant Ninja Turtles Double Pack,2006.0,Konami Digital Entertainment,0.01,0.0,0.0,0.0,0.02,Action,GBA
Teenage Mutant Ninja Turtles II: Back from the Sewers,1991.0,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,Action,GB
Teenage Mutant Ninja Turtles II: The Arcade Game,1990.0,Konami Digital Entertainment,1.74,0.25,0.21,0.03,2.23,Action,NES
Teenage Mutant Ninja Turtles III: The Manhattan Project,1991.0,Konami Digital Entertainment,1.05,0.17,0.15,0.02,1.39,Action,NES
Teenage Mutant Ninja Turtles: Arcade Attack,2009.0,Ubisoft,0.12,0.0,0.0,0.01,0.13,Action,DS
Teenage Mutant Ninja Turtles: Danger of the Ooze,2014.0,Activision,0.3,0.24,0.0,0.08,0.62,Adventure,"PS3, X360, 3DS"
Teenage Mutant Ninja Turtles: Mutants in Manhattan,2016.0,Activision,0.08,0.08,0.0,0.02,0.18,Action,"X360, PS3, PS4, XOne"
Teenage Mutant Ninja Turtles: Smash-Up,2009.0,Ubisoft,0.44,0.08,0.0,0.06,0.57,Fighting,"Wii, PS2"
Teenage Mutant Ninja Turtles: Tournament Fighters,1992.0,Konami Digital Entertainment,0.04,0.01,0.08,0.0,0.13,Fighting,"SNES, NES"
Teenage Zombies: Invasion of the Alien Brain Thingys,2008.0,Ignition Entertainment,0.03,0.0,0.0,0.0,0.04,Adventure,DS
Tegami Bachi: Kokoro Tsumugu Mono e,2010.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Role-Playing,PSP
Tekken,1995.0,Sony Computer Entertainment,0.95,1.3,0.77,0.22,3.24,Fighting,PS
Tekken 2,1996.0,Sony Computer Entertainment,2.26,1.89,1.36,0.23,5.74,Fighting,PS
Tekken 3,1998.0,Sony Computer Entertainment,3.27,2.22,1.4,0.29,7.16,Fighting,PS
Tekken 3D: Prime Edition,2012.0,Nintendo,0.06,0.08,0.05,0.01,0.2,Fighting,3DS
Tekken 4,2002.0,Namco Bandai Games,1.55,1.27,0.33,0.29,3.44,Fighting,PS2
Tekken 5,2005.0,Namco Bandai Games,0.93,1.94,0.31,0.7,3.87,Fighting,PS2
Tekken 6,2009.0,Namco Bandai Games,2.06,1.44,0.32,0.59,4.41,Fighting,"PS3, X360, PSP"
Tekken Advance,2001.0,Infogrames,0.32,0.12,0.0,0.01,0.45,Fighting,GBA
Tekken Tag Tournament,2000.0,Namco Bandai Games,1.68,1.51,0.51,0.35,4.05,Fighting,PS2
Tekken Tag Tournament 2,2012.0,Namco Bandai Games,0.56,0.52,0.15,0.18000000000000002,1.42,Fighting,"PS3, X360, WiiU"
Tempest 3X,1995.0,Interplay,0.04,0.03,0.0,0.01,0.08,Shooter,PS
Ten Pin Alley 2,2004.0,XS Games,0.01,0.0,0.0,0.0,0.01,Sports,GBA
Ten Pin Alley 2,2008.0,XS Games,0.02,0.0,0.0,0.0,0.02,Sports,Wii
Tenchi Muyou! Ryoukouki Gokuraku,1995.0,Yumedia,0.0,0.0,0.06,0.0,0.06,Adventure,SAT
Tenchu 2: Birth of the Stealth Assassins,2000.0,Activision,0.32,0.22,0.0,0.04,0.58,Action,PS
Tenchu San Portable,2009.0,From Software,0.0,0.0,0.01,0.0,0.01,Action,PSP
Tenchu Z,2006.0,Microsoft Game Studios,0.27,0.02,0.02,0.03,0.34,Action,X360
Tenchu: Dark Secret,2006.0,From Software,0.03,0.0,0.01,0.0,0.05,Action,DS
Tenchu: Fatal Shadows,2004.0,Sega,0.09,0.07,0.0,0.02,0.19,Action,PS2
Tenchu: Return From Darkness,2004.0,Activision,0.16,0.05,0.0,0.01,0.21,Action,XB
Tenchu: Shadow Assassins,2008.0,Ubisoft,0.16,0.01,0.03,0.02,0.22,Action,Wii
Tenchu: Shadow Assassins,2009.0,Ubisoft,0.03,0.03,0.05,0.01,0.12,Action,PSP
Tenchu: Stealth Assassins,1997.0,Activision,0.95,0.64,0.27,0.13,1.99,Action,PS
Tenchu: Wrath of Heaven,2003.0,Activision,0.44,0.34,0.25,0.11,1.14,Action,PS2
Tengai Makyo: Dai Yon no Mokushiroku,2006.0,Hudson Soft,0.0,0.0,0.01,0.0,0.01,Role-Playing,PSP
Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,1997.0,Hudson Soft,0.0,0.0,0.26,0.0,0.26,Role-Playing,SAT
Tengen Toppa Gurren-Lagann,2007.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Action,DS
Tenjin Ranman: Happy GO Lucky!!,2010.0,Russel,0.0,0.0,0.01,0.0,0.01,Adventure,PSP
Tenka-bito,2006.0,Sega,0.0,0.0,0.03,0.0,0.03,Strategy,PS2
Tenkai Knights: Brave Battle,2014.0,Namco Bandai Games,0.01,0.01,0.0,0.0,0.02,Action,3DS
Tenkaichi * Sengoku Lovers,2010.0,Rocket Company,0.0,0.0,0.03,0.0,0.03,Adventure,DS
Tennis,1984.0,Nintendo,0.48,0.11,1.56,0.02,2.17,Sports,NES
Tennis,1989.0,Nintendo,0.75,0.3,0.9,0.04,1.99,Sports,GB
Tennis Masters Series 2003,2002.0,Microids,0.03,0.01,0.0,0.0,0.04,Sports,XB
Tennis no Oji-Sama Gyutto! DokiDoki Survival - Umi to Yama no Love Passion,2011.0,Konami Digital Entertainment,0.0,0.0,0.08,0.0,0.08,Sports,DS
Tennis no Oji-Sama: 2005 Crystal Drive,2004.0,Konami Digital Entertainment,0.0,0.0,0.05,0.0,0.05,Sports,DS
Tennis no Oji-Sama: Aim at The Victory!,2002.0,Konami Digital Entertainment,0.0,0.0,0.14,0.0,0.14,Sports,GBA
Tennis no Oji-Sama: Card Hunter,2007.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Strategy,PS2
Tennis no Oji-Sama: DokiDoki Survival - Sanroku no Mystic,2006.0,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,Adventure,PS2
Tennis no Oji-Sama: DokiDoki Survival - Umibe no Secret,2007.0,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,Sports,PS2
"Tennis no Oji-Sama: Doubles no Oji-Sama - Boys, Be Glorious!",2009.0,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,Sports,DS
"Tennis no Oji-Sama: Doubles no Oji-Sama - Girls, Be Gracious!",2009.0,Konami Digital Entertainment,0.0,0.0,0.06,0.0,0.06,Sports,DS
Tennis no Oji-Sama: Driving Smash! Side King,2008.0,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,Sports,DS
Tennis no Oji-Sama: Genius Boys Academy,2002.0,Konami Digital Entertainment,0.0,0.0,0.24,0.01,0.25,Sports,GBA
Tennis no Oji-Sama: Motto Gakuensai no Ouji-Sama - More Sweet Edition,2010.0,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.1,Sports,DS
Tenshou Gakuen Gekkouroku,2006.0,Asmik Ace Entertainment,0.0,0.0,0.04,0.0,0.04,Adventure,PS2
Terminator 3: Rise of the Machines,2003.0,Atari,0.43000000000000005,0.27,0.0,0.08,0.78,Action,"GBA, XB, PS2"
Terminator 3: The Redemption,2004.0,Atari,0.15,0.06999999999999999,0.0,0.02,0.25,Shooter,"GC, XB, PS2"
Terminator Salvation,2009.0,Warner Bros. Interactive Entertainment,0.26,0.47,0.01,0.15,0.89,Shooter,"PS3, X360"
Terranigma,1995.0,Nintendo,0.0,0.0,0.09,0.0,0.09,Role-Playing,SNES
Terraria,2011.0,Unknown,0.0,0.13,0.0,0.02,0.15,Action,PC
